COD CURSO,NOME UNIDADE,COD ESTRUTURADO,COD DISCIPLINA,ID ATIV CURRIC,NOME DISCIPLINA,PERIODO IDEAL,CREDITOS,CH TOTAL,TIPO DISCIPLINA,NUM VERSAO,SIT VERSAO,TOTAL CH,SEMESTRE IDEAL,NUM MIN PERIODOS,NUM MAX PERIODOS,CH TOTAL CURSO,SIT ATIV,EMENTA,DESCR ESTRUTURA,TIPO AULA,NUM HORAS,CONTA CH,SITUACAO VERSAO,ID CURSO,ID VERSAO CURSO,ID ESTRUTURA CUR,DESCR SITUACAO
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0277,22680.0,TIN0277 - Tópicos em Construção de Software,6,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0278,22681.0,TIN0278 - Tópicos em Engenharia de Requisitos,6,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0279,22682.0,TIN0279 - Tópicos em Engenharia de Software Experimental,6,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0280,22683.0,TIN0280 - Tópicos em Gerência de Configuração de Software,6,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0281,22684.0,TIN0281 - Tópicos em Gerência de Projetos,6,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0282,22685.0,TIN0282 - Tópicos em Manutenção de Software,6,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0283,22686.0,TIN0283 - Tópicos em Modelagem de Software,6,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0284,22687.0,TIN0284 - Tópicos em Processos de Software,6,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0285,22688.0,TIN0285 - Tópicos em Projeto de Software,6,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0286,22689.0,TIN0286 - Tópicos em Qualidade de Software,6,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0287,22690.0,TIN0287 - Tópicos em Sistemas Colaborativos,6,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0288,22691.0,"TIN0288 - Tópicos em Verificação, Validação e Testes de Software",6,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0289,22692.0,TIN0289 - Banco de Dados Distribuídos,6,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0290,22693.0,TIN0290 - Banco de Dados Não Convencionais,6,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0291,22694.0,TIN0291 - Projeto de Aplicações com Dados Abertos,6,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0292,22695.0,TIN0292 - Recuperação de Informação,6,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0293,22696.0,TIN0293 - Séries Temporais,6,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0297,22700.0,TIN0297 - Automação,6,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0298,22701.0,TIN0298 - Ferramentas de Modelagem e Simulação para Avaliação de Desempenho,6,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0299,22702.0,TIN0299 - Gerenciamento de Redes e Serviços,6,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0300,22703.0,TIN0300 - Modelos de Sistemas de Computação e Comunicação,6,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0301,22704.0,TIN0301 - Redes Móveis e Computação Ubíqua,6,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0302,22705.0,TIN0302 - Segurança de Tecnologia da Informação,6,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0303,22706.0,TIN0303 - Serviços de Rede e Multimídia,6,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0304,22707.0,TIN0304 - Simulação Estocástica,6,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0305,22708.0,TIN0305 - Sistemas Distribuídos,6,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0307,22710.0,TIN0307 - Atividades de Extensão II,6,5.0,150,Obrigatória,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0151,15140.0,TIN0151 - FORMAÇÃO COMPLEMENTAR-I,7,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0294,22697.0,TIN0294 - Descoberta de Conhecimento em Dados,7,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0295,22698.0,TIN0295 - Processamento e Mineração de Texto,7,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0296,22699.0,TIN0296 - Projetos de Ciência de Dados para o Bem-Estar Social,7,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0308,22711.0,TIN0308 - Projeto de Graduação I,7,3.0,60,Obrigatória,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0152,15141.0,TIN0152 - FORMAÇÃO COMPLEMENTAR II,8,4.0,60,Optativa,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0309,22712.0,TIN0309 - Projeto de Graduação II,8,2.0,60,Obrigatória,2023/2,CORRENTE,3000.0,8.0,8.0,12.0,3000.0,ATIVA,[object Object],,,,,,,,,
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,HDP0502,,DIREITO E ÉTICA PROFISSIONAL,8,4.0,60,Obrigatória,2000/2,,,,,,,,,Disciplinas obrigatórias,Teórica,60.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,HHI0033,,História da Ciência e da Tecnologia,1,4.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Prática,0.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,HHI0033,,História da Ciência e da Tecnologia,1,4.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Teórica,60.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,HTD0051,,Expressão Oral e Escrita,4,3.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Prática,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,HTD0051,,Expressão Oral e Escrita,4,3.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Teórica,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,HTD0052,,LEITURA E PRODUÇÃO DE TEXTOS,5,3.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Prática,30.0,S,I,10.0,13.0,133.0,INATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,HTD0052,,LEITURA E PRODUÇÃO DE TEXTOS,5,3.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Teórica,30.0,S,I,10.0,13.0,133.0,INATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0005,,Introdução à Lógica Computacional,1,4.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Prática,0.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0005,,Introdução à Lógica Computacional,1,4.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Teórica,60.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0006,,Programas Utilitários Básicos,1,3.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Prática,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0006,,Programas Utilitários Básicos,1,3.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Teórica,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0007,,TÉCNICAS DE PROGRAMAÇÃO I,1,3.0,90,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Prática,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0007,,TÉCNICAS DE PROGRAMAÇÃO I,1,3.0,90,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Teórica,60.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0008,,Organização de Computadores,1,5.0,90,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Prática,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0008,,Organização de Computadores,1,5.0,90,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Teórica,60.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0009,,Estruturas Discretas,2,4.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Prática,0.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0009,,Estruturas Discretas,2,4.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Teórica,60.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0010,,Produtividade Pessoal com Sistemas de Informação,3,3.0,60,Obrigatória,2000/2,,,,,,,,,Disciplinas obrigatórias,Prática,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0010,,Produtividade Pessoal com Sistemas de Informação,3,3.0,60,Obrigatória,2000/2,,,,,,,,,Disciplinas obrigatórias,Teórica,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0011,,TÉCNICAS DE PROGRAMAÇÃO II,2,5.0,90,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Prática,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0011,,TÉCNICAS DE PROGRAMAÇÃO II,2,5.0,90,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Teórica,60.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0012,,Modelagem de Sistemas,2,3.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Prática,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0012,,Modelagem de Sistemas,2,3.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Teórica,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0013,,Análise Empresarial e Administrativa,2,4.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Prática,0.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0013,,Análise Empresarial e Administrativa,2,4.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Teórica,60.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0014,,Estruturas de Dados,3,3.0,90,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Prática,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0014,,Estruturas de Dados,3,3.0,90,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Teórica,60.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0015,,Análise e Projeto de Sistemas,3,3.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Prática,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0015,,Análise e Projeto de Sistemas,3,3.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Teórica,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0016,,Sistemas Operacionais,2,3.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Prática,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0016,,Sistemas Operacionais,2,3.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Teórica,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0017,,Administração Financeira,3,5.0,90,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Prática,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0017,,Administração Financeira,3,5.0,90,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Teórica,60.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0018,,Análise de Algoritmos,5,3.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Prática,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0018,,Análise de Algoritmos,5,3.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Teórica,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0019,,Linguagens Formais e Autômatos,4,3.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Prática,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0019,,Linguagens Formais e Autômatos,4,3.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Teórica,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0020,,Sistema de Banco de Dados,4,3.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Prática,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0020,,Sistema de Banco de Dados,4,3.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Teórica,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0021,,Programação Modular,5,3.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Prática,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0021,,Programação Modular,5,3.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Teórica,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0022,,Construção de Sistemas,5,3.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Prática,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0022,,Construção de Sistemas,5,3.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Teórica,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0023,,Redes de Computadores,4,3.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Prática,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0023,,Redes de Computadores,4,3.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Teórica,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0024,,Seminários sobre Optativas e Eletivas,4,1.0,30,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Prática,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0024,,Seminários sobre Optativas e Eletivas,4,1.0,30,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Teórica,0.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0026,,Distribuição e Concorrência,6,3.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Prática,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0026,,Distribuição e Concorrência,6,3.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Teórica,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0027,,Iniciação à Pesquisa I,5,1.0,30,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Prática,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0027,,Iniciação à Pesquisa I,5,1.0,30,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Teórica,0.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0028,,Projeto e Construção de Sistemas com Ambiente de Programação,4,3.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Prática,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0028,,Projeto e Construção de Sistemas com Ambiente de Programação,4,3.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Teórica,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0029,,Iniciação à Pesquisa II,6,1.0,30,Optativa,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Prática,30.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0029,,Iniciação à Pesquisa II,6,1.0,30,Optativa,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Teórica,0.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0030,,Empresa de Informática,6,4.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Prática,0.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0030,,Empresa de Informática,6,4.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Teórica,60.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0031,,Projeto de Graduação I,7,2.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Prática,60.0,S,I,10.0,13.0,133.0,ATIVA
210,Sistemas de Informação - Bacharelado - Turno Integral (V/N),1.30.00.10.10.00.00.01.00,TIN0031,,Projeto de Graduação I,7,2.0,60,Obrigatória,2000/2,,,,,,,,[object Object],Disciplinas obrigatórias,Teórica,0.0,S,I,10.0,13.0,133.0,ATIVA
